Timestamp, LinearX, LinearY, LinearZ, AngularX, AngularY, AngularZ, MagnetX, MagnetY, MagnetZ
0, -0.965087890625, 0.001220703125, 0.189453125, 8.1787109375, -8.97216796875, -0.1831054538488388, 13.0, 25.0, 18.0
18, -0.966552734375, 0.0023193359375, 0.184814453125, 8.23974609375, -8.72802734375, -0.0610351525247097, 13.0, 25.0, 18.0
37, -0.9678955078125, -0.004150390625, 0.1796875, 7.690429210662842, -8.48388671875, 0.0610351525247097, 13.0, 25.0, 18.0
53, -0.970947265625, -0.0074462890625, 0.1766357421875, 5.981444835662842, -8.60595703125, 0.2441406100988388, 13.0, 25.0, 18.0
73, -0.9656982421875, -0.003662109375, 0.1751708984375, 4.94384765625, -8.60595703125, 0.30517578125, 12.0, 27.0, 16.0
91, -0.966552734375, -0.000732421875, 0.1741943359375, 3.479003667831421, -8.60595703125, 0.54931640625, 12.0, 27.0, 16.0
110, -0.966064453125, -0.000244140625, 0.17578125, 2.624511480331421, -9.033203125, 0.8544921278953552, 12.0, 27.0, 16.0
125, -0.964111328125, 0.0, 0.173828125, 2.563476324081421, -9.1552734375, 0.9155272841453552, 12.0, 27.0, 16.0
146, -0.9637451171875, 0.0008544921875, 0.17138671875, 2.685546636581421, -9.33837890625, 0.9765624403953552, 12.0, 27.0, 16.0
168, -0.9681396484375, -0.0003662109375, 0.16552734375, 3.234863042831421, -9.521484375, 1.0986328125, 14.0, 26.0, 18.0
186, -0.9716796875, -0.00146484375, 0.162841796875, 3.906249761581421, -9.70458984375, 1.03759765625, 14.0, 26.0, 18.0
207, -0.9691162109375, -0.00146484375, 0.157470703125, 4.2724609375, -9.8876953125, 1.0986328125, 14.0, 26.0, 18.0
228, -0.966796875, -0.001953125, 0.154052734375, 4.21142578125, -9.82666015625, 1.15966796875, 14.0, 26.0, 18.0
246, -0.9697265625, -0.00341796875, 0.1513671875, 4.21142578125, -9.58251953125, 1.220703125, 14.0, 26.0, 18.0
267, -0.97265625, -0.0059814453125, 0.14599609375, 4.2724609375, -9.33837890625, 1.2817381620407104, 8.0, 28.0, 16.0
286, -0.973876953125, -0.0081787109375, 0.140380859375, 4.2724609375, -9.09423828125, 1.4038084745407104, 8.0, 28.0, 16.0
304, -0.9747314453125, -0.007568359375, 0.13720703125, 3.967284917831421, -8.6669921875, 1.5869139432907104, 8.0, 28.0, 16.0
323, -0.97607421875, -0.009765625, 0.1329345703125, 3.173827886581421, -7.934569835662842, 1.8310545682907104, 8.0, 28.0, 16.0
339, -0.978759765625, -0.0186767578125, 0.12841796875, 2.563476324081421, -7.568358898162842, 1.8920897245407104, 8.0, 28.0, 16.0
359, -0.978271484375, -0.0191650390625, 0.12939453125, 0.54931640625, -7.385253429412842, 2.0751953125, 9.0, 26.0, 17.0
376, -0.973388671875, -0.0115966796875, 0.1292724609375, -1.03759765625, -7.019042491912842, 2.25830078125, 9.0, 26.0, 17.0
394, -0.974609375, -0.0118408203125, 0.125732421875, -1.220703125, -6.347655773162842, 2.44140625, 9.0, 26.0, 17.0
416, -0.9798583984375, -0.0181884765625, 0.1226806640625, -1.4038084745407104, -5.859374523162842, 2.44140625, 9.0, 26.0, 17.0
434, -0.9730224609375, -0.01953125, 0.1248779296875, -2.13623046875, -5.737304210662842, 2.0751953125, 9.0, 26.0, 17.0
453, -0.9697265625, -0.013916015625, 0.1234130859375, -2.3193359375, -5.249022960662842, 1.7700194120407104, 9.0, 26.0, 15.0
468, -0.9786376953125, -0.016845703125, 0.1162109375, -1.4038084745407104, -4.33349609375, 1.15966796875, 9.0, 26.0, 15.0
485, -0.9822998046875, -0.01904296875, 0.1131591796875, -0.6103515625, -3.967284917831421, 0.7934569716453552, 9.0, 26.0, 15.0
508, -0.984375, -0.0179443359375, 0.10888671875, 0.6713866591453552, -3.112792730331421, 0.1831054538488388, 9.0, 26.0, 15.0
526, -0.9814453125, -0.0162353515625, 0.1116943359375, 1.15966796875, -2.563476324081421, -0.1831054538488388, 9.0, 26.0, 15.0
544, -0.9786376953125, -0.01123046875, 0.1107177734375, 1.5869139432907104, -1.5869139432907104, -0.30517578125, 9.0, 26.0, 15.0
562, -0.9803466796875, -0.0125732421875, 0.1124267578125, 1.5258787870407104, -0.7324218153953552, -0.30517578125, 9.0, 28.0, 17.0
585, -0.979248046875, -0.0179443359375, 0.117431640625, 0.7324218153953552, -0.6713866591453552, -0.0610351525247097, 9.0, 28.0, 17.0
602, -0.97119140625, -0.0198974609375, 0.1226806640625, -0.6103515625, -1.15966796875, 0.1831054538488388, 9.0, 28.0, 17.0
620, -0.9666748046875, -0.01171875, 0.1282958984375, -1.4038084745407104, -2.01416015625, 0.3662109076976776, 9.0, 28.0, 17.0
643, -0.96923828125, -0.0067138671875, 0.1275634765625, -0.6103515625, -2.990722417831421, 0.3662109076976776, 9.0, 28.0, 17.0
661, -0.97314453125, -0.0111083984375, 0.1192626953125, 0.4882812201976776, -3.417968511581421, 0.4882812201976776, 9.0, 28.0, 16.0
687, -0.974365234375, -0.015380859375, 0.112548828125, 0.9765624403953552, -3.601073980331421, 0.6103515625, 9.0, 28.0, 16.0
702, -0.978759765625, -0.012939453125, 0.1126708984375, 1.4648436307907104, -3.662109136581421, 0.54931640625, 9.0, 28.0, 16.0
716, -0.9813232421875, -0.0145263671875, 0.110595703125, 2.01416015625, -3.356933355331421, 0.6103515625, 9.0, 28.0, 16.0
738, -0.9803466796875, -0.0162353515625, 0.1116943359375, 2.01416015625, -3.234863042831421, 0.6103515625, 9.0, 28.0, 16.0
756, -0.9732666015625, -0.0216064453125, 0.1119384765625, 1.6479490995407104, -3.356933355331421, 0.6713866591453552, 9.0, 28.0, 15.0
775, -0.97265625, -0.019775390625, 0.1131591796875, -0.1831054538488388, -4.33349609375, 1.0986328125, 9.0, 28.0, 15.0
790, -0.9716796875, -0.015380859375, 0.1124267578125, -0.1831054538488388, -4.57763671875, 1.2817381620407104, 9.0, 28.0, 15.0
808, -0.975830078125, -0.0186767578125, 0.1148681640625, 0.0, -5.310058116912842, 1.4038084745407104, 9.0, 28.0, 15.0
827, -0.966552734375, -0.01708984375, 0.1160888671875, -0.30517578125, -5.798339366912842, 1.3427733182907104, 9.0, 28.0, 15.0
845, -0.9595947265625, -0.0142822265625, 0.1165771484375, 1.4038084745407104, -7.141112804412842, 0.9765624403953552, 9.0, 27.0, 18.0
864, -0.9703369140625, -0.0185546875, 0.112060546875, 3.601073980331421, -7.080077648162842, 0.7324218153953552, 9.0, 27.0, 18.0
879, -0.9971923828125, -0.022216796875, 0.08740234375, 6.713866710662842, -6.896972179412842, 0.4882812201976776, 9.0, 27.0, 18.0
897, -0.9840087890625, -0.0157470703125, 0.0894775390625, 7.934569835662842, -6.591796398162842, 0.0, 9.0, 27.0, 18.0
920, -0.979248046875, -0.0235595703125, 0.0849609375, 7.690429210662842, -5.432128429412842, -0.3662109076976776, 9.0, 27.0, 18.0
938, -0.9837646484375, -0.02099609375, 0.0809326171875, 5.187987804412842, -5.065917491912842, -0.2441406100988388, 9.0, 27.0, 18.0
960, -0.9697265625, 0.0050048828125, 0.0921630859375, 5.310058116912842, -4.5166015625, 0.1831054538488388, 10.0, 30.0, 14.0
978, -0.9832763671875, -0.0313720703125, 0.06787109375, 5.859374523162842, -2.13623046875, 0.3662109076976776, 10.0, 30.0, 14.0
996, -1.0159912109375, -0.0498046875, 0.102783203125, 1.4038084745407104, 1.220703125, -0.8544921278953552, 10.0, 30.0, 14.0
1015, -1.0230712890625, -0.02978515625, 0.1319580078125, -2.929687261581421, 9.09423828125, -3.540038824081421, 10.0, 30.0, 14.0
1030, -0.96728515625, -0.0224609375, 0.0462646484375, -1.8310545682907104, 10.375975608825684, -3.784179449081421, 10.0, 30.0, 14.0
1052, -0.9742431640625, -0.0179443359375, 0.067138671875, 2.197265625, 9.82666015625, -3.479003667831421, 12.0, 29.0, 19.0
1070, -1.02294921875, -0.0142822265625, 0.208984375, 2.0751953125, 15.869139671325684, -4.69970703125, 12.0, 29.0, 19.0
1096, -0.926025390625, -0.025390625, -0.03466796875, 1.220703125, 12.756346702575684, -3.784179449081421, 12.0, 29.0, 19.0
1114, -0.962646484375, -0.0281982421875, 0.077392578125, 1.0986328125, 8.9111328125, -2.807616949081421, 12.0, 29.0, 19.0
1132, -0.9644775390625, -0.021728515625, 0.102294921875, -5.065917491912842, 4.0283203125, -2.50244140625, 12.0, 29.0, 19.0
1153, -0.96630859375, -0.015625, 0.10595703125, -4.82177734375, 3.662109136581421, -2.38037109375, 9.0, 26.0, 17.0
1174, -0.9686279296875, -0.01220703125, 0.1048583984375, -4.57763671875, 2.38037109375, -2.0751953125, 9.0, 26.0, 17.0
1195, -0.9755859375, -0.0152587890625, 0.098388671875, -5.737304210662842, 0.1831054538488388, -1.2817381620407104, 9.0, 26.0, 17.0
1211, -0.9727783203125, -0.0184326171875, 0.0931396484375, -7.141112804412842, -0.4272460639476776, -0.9765624403953552, 9.0, 26.0, 17.0
1226, -0.966552734375, -0.011474609375, 0.0965576171875, -10.620116233825684, -2.38037109375, 0.0, 9.0, 26.0, 17.0
1247, -0.962646484375, -0.002197265625, 0.11083984375, -12.573241233825684, -4.21142578125, 0.9765624403953552, 8.0, 29.0, 16.0
1265, -0.9671630859375, -0.00390625, 0.125244140625, -12.145995140075684, -4.69970703125, 1.4038084745407104, 8.0, 29.0, 16.0
1285, -0.9691162109375, 0.004638671875, 0.13720703125, -10.925292015075684, -4.45556640625, 0.6103515625, 8.0, 29.0, 16.0
1300, -0.977783203125, 0.0103759765625, 0.1365966796875, -8.7890625, -4.150390625, 0.4272460639476776, 8.0, 29.0, 16.0
1315, -0.9847412109375, 0.0089111328125, 0.1329345703125, -2.01416015625, -3.723144292831421, 0.7934569716453552, 8.0, 29.0, 16.0
1336, -0.990234375, -0.003662109375, 0.11572265625, 3.845214605331421, -2.50244140625, 0.9765624403953552, 11.0, 29.0, 16.0
1354, -0.982177734375, -0.0135498046875, 0.1068115234375, 4.5166015625, -1.8920897245407104, 0.4272460639476776, 11.0, 29.0, 16.0
1380, -0.9761962890625, -0.0086669921875, 0.111572265625, 3.845214605331421, -1.15966796875, -0.0610351525247097, 11.0, 29.0, 16.0
1398, -0.9759521484375, -0.005859375, 0.10888671875, 4.08935546875, -0.0610351525247097, 0.0, 11.0, 29.0, 16.0
1419, -0.978515625, -0.0152587890625, 0.109619140625, 1.8310545682907104, 0.1220703050494194, 0.1220703050494194, 11.0, 29.0, 16.0
1441, -0.9842529296875, -0.0155029296875, 0.111083984375, 0.6713866591453552, -0.0610351525247097, 0.2441406100988388, 9.0, 28.0, 14.0
1459, -0.9779052734375, -0.0107421875, 0.109130859375, -1.5869139432907104, -0.4272460639476776, 0.4882812201976776, 9.0, 28.0, 14.0
1479, -0.9736328125, -0.0078125, 0.1158447265625, -2.807616949081421, -0.4272460639476776, 0.9155272841453552, 9.0, 28.0, 14.0
1494, -0.9715576171875, -0.0147705078125, 0.1080322265625, -3.173827886581421, -0.7324218153953552, 1.03759765625, 9.0, 28.0, 14.0
1506, -0.9754638671875, -0.008544921875, 0.1087646484375, -3.173827886581421, -0.7324218153953552, 1.03759765625, 9.0, 28.0, 14.0
1523, -0.976318359375, -0.001708984375, 0.1107177734375, -0.0610351525247097, -1.9531248807907104, 0.6713866591453552, 9.0, 28.0, 14.0
1540, -0.973876953125, -0.0020751953125, 0.113037109375, 4.2724609375, -2.563476324081421, 0.54931640625, 9.0, 28.0, 16.0
1561, -0.971923828125, -0.0047607421875, 0.11279296875, 5.554198741912842, -2.746581792831421, 0.54931640625, 9.0, 28.0, 16.0
1579, -0.9771728515625, -0.01025390625, 0.101806640625, 5.798339366912842, -2.929687261581421, 0.4882812201976776, 9.0, 28.0, 16.0
1599, -0.9779052734375, -0.0118408203125, 0.1021728515625, 4.638671875, -3.051757574081421, 0.8544921278953552, 9.0, 28.0, 16.0
1614, -0.97509765625, -0.0185546875, 0.0989990234375, 2.25830078125, -3.051757574081421, 1.2817381620407104, 9.0, 28.0, 16.0
1630, -0.975341796875, -0.0189208984375, 0.0968017578125, 0.1220703050494194, -2.929687261581421, 1.4038084745407104, 9.0, 29.0, 15.0
1652, -0.9815673828125, -0.013916015625, 0.094482421875, 0.1220703050494194, -2.746581792831421, 1.15966796875, 9.0, 29.0, 15.0
1670, -0.985107421875, -0.0169677734375, 0.09423828125, 0.7934569716453552, -2.563476324081421, 1.15966796875, 9.0, 29.0, 15.0
1690, -0.98193359375, -0.0184326171875, 0.0953369140625, 1.9531248807907104, -1.7700194120407104, 0.8544921278953552, 9.0, 29.0, 15.0
1705, -0.9801025390625, -0.0184326171875, 0.0946044921875, 1.7700194120407104, -1.5869139432907104, 0.7324218153953552, 9.0, 29.0, 15.0
1722, -0.9801025390625, -0.01611328125, 0.09716796875, 1.0986328125, -1.2817381620407104, 0.6103515625, 9.0, 29.0, 15.0
1745, -0.9825439453125, -0.019775390625, 0.0927734375, 1.0986328125, -0.6713866591453552, 0.6713866591453552, 9.0, 28.0, 13.0
1763, -0.9766845703125, -0.027587890625, 0.09326171875, -0.4272460639476776, -0.9155272841453552, 0.4882812201976776, 9.0, 28.0, 13.0
1785, -0.9710693359375, -0.015380859375, 0.09765625, -1.2817381620407104, -1.15966796875, 0.2441406100988388, 9.0, 28.0, 13.0
1803, -0.9761962890625, -0.01171875, 0.094970703125, -0.2441406100988388, -1.03759765625, 0.30517578125, 9.0, 28.0, 13.0
1821, -0.981689453125, -0.020263671875, 0.0911865234375, 0.30517578125, -0.8544921278953552, 0.1220703050494194, 9.0, 28.0, 13.0
1840, -0.9801025390625, -0.0198974609375, 0.0927734375, -0.30517578125, -0.3662109076976776, -0.0610351525247097, 9.0, 31.0, 16.0
