Timestamp, LinearX, LinearY, LinearZ, AngularX, AngularY, AngularZ, MagnetX, MagnetY, MagnetZ
0, 0.0264892578125, -0.0172119140625, 1.009521484375, -0.1831054538488388, -0.1220703050494194, -0.0610351525247097, -1.0, -20.0, 42.0
18, 0.0257568359375, -0.0169677734375, 1.0078125, -0.1831054538488388, -0.1220703050494194, -0.0610351525247097, -1.0, -20.0, 42.0
37, 0.0247802734375, -0.016357421875, 1.0079345703125, -0.1831054538488388, -0.0610351525247097, 0.0, -1.0, -20.0, 39.0
53, 0.0252685546875, -0.0147705078125, 1.008544921875, -0.1831054538488388, -0.0610351525247097, 0.0, -1.0, -20.0, 39.0
73, 0.0260009765625, -0.013671875, 1.0081787109375, -0.1831054538488388, -0.0610351525247097, 0.0, -1.0, -20.0, 39.0
90, 0.02587890625, -0.013916015625, 1.0087890625, -0.1220703050494194, 0.0, 0.0, -1.0, -20.0, 39.0
108, 0.0263671875, -0.0174560546875, 1.0081787109375, -0.1831054538488388, -0.0610351525247097, 0.0, -1.0, -20.0, 39.0
127, 0.0263671875, -0.01806640625, 1.0087890625, -0.1831054538488388, 0.0, 0.0, -1.0, -20.0, 39.0
143, 0.0260009765625, -0.016357421875, 1.0078125, -0.2441406100988388, 0.0, -0.0610351525247097, 0.0, -19.0, 40.0
163, 0.0260009765625, -0.015380859375, 1.0079345703125, -0.1831054538488388, -0.0610351525247097, 0.0, 0.0, -19.0, 40.0
184, 0.025390625, -0.015380859375, 1.00830078125, -0.2441406100988388, 0.0, 0.0610351525247097, 0.0, -19.0, 40.0
202, 0.0252685546875, -0.0167236328125, 1.0078125, -0.1220703050494194, 0.0, 0.0610351525247097, 0.0, -19.0, 40.0
223, 0.025146484375, -0.0181884765625, 1.00830078125, -0.1220703050494194, -0.0610351525247097, 0.0, 0.0, -19.0, 40.0
241, 0.0257568359375, -0.01611328125, 1.008056640625, -0.1220703050494194, -0.1220703050494194, 0.0, 0.0, -18.0, 41.0
261, 0.02587890625, -0.015380859375, 1.00927734375, -0.1220703050494194, -0.0610351525247097, 0.0610351525247097, 0.0, -18.0, 41.0
276, 0.025390625, -0.0157470703125, 1.0086669921875, -0.1831054538488388, 0.0, 0.0, 0.0, -18.0, 41.0
292, 0.0250244140625, -0.01708984375, 1.0089111328125, -0.1831054538488388, 0.0, 0.0, 0.0, -18.0, 41.0
314, 0.024658203125, -0.0174560546875, 1.0093994140625, -0.1220703050494194, -0.0610351525247097, -0.0610351525247097, 0.0, -18.0, 41.0
332, 0.0257568359375, -0.0174560546875, 1.008056640625, -0.1831054538488388, -0.1220703050494194, 0.0, 0.0, -19.0, 44.0
351, 0.026123046875, -0.0167236328125, 1.0089111328125, -0.1220703050494194, -0.0610351525247097, 0.0610351525247097, 0.0, -19.0, 44.0
366, 0.025390625, -0.0159912109375, 1.0096435546875, -0.1831054538488388, -0.0610351525247097, -0.0610351525247097, 0.0, -19.0, 44.0
378, 0.0247802734375, -0.015380859375, 1.0084228515625, -0.1831054538488388, -0.0610351525247097, -0.0610351525247097, 0.0, -19.0, 44.0
395, 0.0260009765625, -0.01513671875, 1.0089111328125, -0.1831054538488388, -0.1220703050494194, 0.0, 0.0, -19.0, 44.0
417, 0.02685546875, -0.01708984375, 1.0089111328125, -0.1831054538488388, -0.0610351525247097, 0.0610351525247097, 0.0, -19.0, 44.0
435, 0.0255126953125, -0.0177001953125, 1.0093994140625, -0.2441406100988388, -0.0610351525247097, 0.0, 0.0, -19.0, 41.0
453, 0.0252685546875, -0.016845703125, 1.0093994140625, -0.1220703050494194, -0.1220703050494194, -0.0610351525247097, 0.0, -19.0, 41.0
472, 0.025146484375, -0.0157470703125, 1.0089111328125, -0.1831054538488388, -0.0610351525247097, -0.0610351525247097, 0.0, -19.0, 41.0
487, 0.025146484375, -0.0159912109375, 1.0091552734375, -0.1220703050494194, 0.0, -0.0610351525247097, 0.0, -19.0, 41.0
507, 0.0257568359375, -0.0150146484375, 1.0091552734375, -0.1220703050494194, 0.0, -0.0610351525247097, 0.0, -19.0, 41.0
525, 0.025634765625, -0.015625, 1.0084228515625, -0.2441406100988388, 0.0, 0.0610351525247097, 0.0, -19.0, 39.0
543, 0.0257568359375, -0.01806640625, 1.0093994140625, -0.1220703050494194, -0.0610351525247097, 0.0, 0.0, -19.0, 39.0
562, 0.025146484375, -0.017578125, 1.00830078125, -0.1831054538488388, -0.0610351525247097, -0.0610351525247097, 0.0, -19.0, 39.0
