Timestamp, LinearX, LinearY, LinearZ, AngularX, AngularY, AngularZ, MagnetX, MagnetY, MagnetZ
0, 0.047607421875, -0.0845947265625, 0.996337890625, -0.1831054538488388, 0.0, -0.0610351525247097, -9.0, 26.0, 40.0
18, 0.047119140625, -0.0828857421875, 0.9959716796875, -0.1831054538488388, 0.0610351525247097, -0.0610351525247097, -9.0, 26.0, 40.0
39, 0.0477294921875, -0.082763671875, 0.99755859375, -0.1831054538488388, 0.0610351525247097, -0.1220703050494194, -9.0, 26.0, 40.0
54, 0.048583984375, -0.082763671875, 0.9971923828125, -0.1220703050494194, 0.0610351525247097, -0.0610351525247097, -9.0, 26.0, 40.0
65, 0.0478515625, -0.0830078125, 0.99853515625, -0.1220703050494194, 0.0610351525247097, -0.0610351525247097, -12.0, 24.0, 40.0
80, 0.04833984375, -0.083740234375, 0.99609375, 0.0, 0.0, -0.1220703050494194, -12.0, 24.0, 40.0
101, 0.0484619140625, -0.0843505859375, 0.998779296875, 0.0610351525247097, 0.0, -0.0610351525247097, -12.0, 24.0, 40.0
119, 0.04833984375, -0.0865478515625, 0.9990234375, -0.1220703050494194, -0.0610351525247097, -0.1220703050494194, -12.0, 24.0, 40.0
137, 0.0472412109375, -0.08544921875, 0.9932861328125, -0.1831054538488388, 0.0, -0.0610351525247097, -12.0, 24.0, 40.0
153, 0.04736328125, -0.084228515625, 0.997802734375, -0.1220703050494194, 0.0610351525247097, -0.0610351525247097, -12.0, 24.0, 40.0
166, 0.047119140625, -0.0833740234375, 0.9962158203125, -0.1220703050494194, 0.0610351525247097, -0.0610351525247097, -11.0, 25.0, 38.0
184, 0.046875, -0.0836181640625, 0.99853515625, 0.0, 0.0, -0.1220703050494194, -11.0, 25.0, 38.0
200, 0.04638671875, -0.0865478515625, 0.99560546875, -0.1220703050494194, -0.0610351525247097, 0.0, -11.0, 25.0, 38.0
222, 0.0496826171875, -0.084716796875, 0.9967041015625, -0.2441406100988388, 0.0, 0.0, -11.0, 25.0, 38.0
244, 0.0487060546875, -0.082763671875, 0.9967041015625, -0.2441406100988388, 0.0, -0.1220703050494194, -11.0, 25.0, 38.0
265, 0.0457763671875, -0.082275390625, 0.994384765625, -0.0610351525247097, 0.0, -0.0610351525247097, -11.0, 22.0, 40.0
286, 0.0462646484375, -0.0828857421875, 0.9971923828125, -0.1831054538488388, 0.0, -0.0610351525247097, -11.0, 22.0, 40.0
304, 0.0506591796875, -0.08349609375, 1.0030517578125, 0.0, 0.0, -0.1220703050494194, -11.0, 22.0, 40.0
327, 0.0511474609375, -0.0848388671875, 0.9954833984375, -0.1831054538488388, 0.0, -0.1220703050494194, -11.0, 22.0, 40.0
345, 0.04736328125, -0.084228515625, 0.9947509765625, -0.0610351525247097, -0.0610351525247097, -0.0610351525247097, -11.0, 22.0, 40.0
364, 0.0440673828125, -0.0830078125, 0.9986572265625, -0.2441406100988388, 0.0, -0.0610351525247097, -12.0, 25.0, 39.0
378, 0.044189453125, -0.0810546875, 0.99755859375, -0.1220703050494194, 0.0610351525247097, 0.0, -12.0, 25.0, 39.0
396, 0.0457763671875, -0.082763671875, 0.9984130859375, -0.0610351525247097, 0.0610351525247097, -0.0610351525247097, -12.0, 25.0, 39.0
415, 0.0494384765625, -0.0855712890625, 0.9951171875, -0.0610351525247097, 0.0, -0.1220703050494194, -12.0, 25.0, 39.0
431, 0.0516357421875, -0.085693359375, 0.998291015625, -0.1220703050494194, 0.0, -0.1831054538488388, -12.0, 25.0, 39.0
453, 0.04833984375, -0.081298828125, 0.997314453125, -0.2441406100988388, 0.0, -0.1220703050494194, -12.0, 25.0, 36.0
471, 0.0478515625, -0.0821533203125, 0.9976806640625, -0.0610351525247097, 0.0, -0.0610351525247097, -12.0, 25.0, 36.0
489, 0.0478515625, -0.084716796875, 0.9974365234375, 0.0610351525247097, 0.0, 0.0, -12.0, 25.0, 36.0
511, 0.047119140625, -0.086181640625, 0.995361328125, -0.1220703050494194, -0.0610351525247097, -0.1220703050494194, -12.0, 25.0, 36.0
529, 0.046875, -0.084228515625, 0.99609375, -0.1831054538488388, 0.0610351525247097, -0.1220703050494194, -12.0, 25.0, 36.0
548, 0.0484619140625, -0.0841064453125, 1.0042724609375, -0.0610351525247097, 0.0, -0.1220703050494194, -13.0, 24.0, 43.0
562, 0.049072265625, -0.083740234375, 1.0015869140625, -0.1831054538488388, 0.0, -0.1220703050494194, -13.0, 24.0, 43.0
579, 0.047119140625, -0.0831298828125, 0.99267578125, -0.2441406100988388, 0.0, -0.1220703050494194, -13.0, 24.0, 43.0
601, 0.0455322265625, -0.0823974609375, 0.993896484375, -0.0610351525247097, 0.0610351525247097, -0.1831054538488388, -13.0, 24.0, 43.0
619, 0.046630859375, -0.083740234375, 0.999755859375, -0.0610351525247097, 0.0610351525247097, -0.1220703050494194, -13.0, 24.0, 43.0
645, 0.047119140625, -0.084228515625, 0.9976806640625, -0.1831054538488388, -0.0610351525247097, -0.0610351525247097, -13.0, 24.0, 43.0
663, 0.0491943359375, -0.0830078125, 0.996826171875, -0.0610351525247097, 0.0610351525247097, -0.0610351525247097, -12.0, 23.0, 40.0
685, 0.0504150390625, -0.08349609375, 1.0006103515625, -0.1220703050494194, -0.0610351525247097, -0.0610351525247097, -12.0, 23.0, 40.0
707, 0.0504150390625, -0.084228515625, 0.996826171875, -0.1220703050494194, -0.0610351525247097, -0.0610351525247097, -12.0, 23.0, 40.0
725, 0.0484619140625, -0.0841064453125, 0.9935302734375, -0.1831054538488388, -0.0610351525247097, -0.0610351525247097, -12.0, 23.0, 40.0
746, 0.044921875, -0.0819091796875, 0.9970703125, -0.1831054538488388, 0.0610351525247097, -0.0610351525247097, -11.0, 24.0, 38.0
766, 0.0452880859375, -0.0823974609375, 0.99560546875, -0.0610351525247097, 0.0610351525247097, -0.0610351525247097, -11.0, 24.0, 38.0
784, 0.0472412109375, -0.0848388671875, 0.996826171875, -0.0610351525247097, 0.0610351525247097, -0.0610351525247097, -11.0, 24.0, 38.0
803, 0.0482177734375, -0.0838623046875, 0.997802734375, -0.1831054538488388, 0.0610351525247097, -0.0610351525247097, -11.0, 24.0, 38.0
819, 0.049072265625, -0.0821533203125, 0.998291015625, -0.1220703050494194, 0.0610351525247097, -0.0610351525247097, -11.0, 24.0, 38.0
836, 0.048583984375, -0.08251953125, 0.994384765625, -0.1220703050494194, 0.0, -0.1831054538488388, -11.0, 24.0, 38.0
857, 0.0484619140625, -0.0849609375, 0.99755859375, -0.0610351525247097, 0.0610351525247097, -0.1831054538488388, -14.0, 24.0, 39.0
875, 0.047119140625, -0.0858154296875, 0.998291015625, -0.1220703050494194, 0.0, -0.0610351525247097, -14.0, 24.0, 39.0
894, 0.0469970703125, -0.0843505859375, 0.9964599609375, -0.1831054538488388, 0.0, -0.1220703050494194, -14.0, 24.0, 39.0
909, 0.0472412109375, -0.0836181640625, 0.996826171875, -0.1220703050494194, 0.0, -0.1220703050494194, -14.0, 24.0, 39.0
927, 0.048583984375, -0.0826416015625, 0.9990234375, -0.1220703050494194, -0.1220703050494194, -0.0610351525247097, -14.0, 24.0, 39.0
947, 0.0484619140625, -0.083251953125, 0.9945068359375, -0.1220703050494194, -0.0610351525247097, -0.1831054538488388, -11.0, 25.0, 38.0
965, 0.0489501953125, -0.084716796875, 0.99658203125, -0.0610351525247097, 0.0, -0.0610351525247097, -11.0, 25.0, 38.0
984, 0.047607421875, -0.0848388671875, 0.996337890625, -0.0610351525247097, 0.0, -0.0610351525247097, -11.0, 25.0, 38.0
999, 0.0472412109375, -0.0845947265625, 0.995849609375, -0.1220703050494194, 0.0, -0.0610351525247097, -11.0, 25.0, 38.0
1016, 0.047119140625, -0.08447265625, 0.9969482421875, -0.1831054538488388, -0.0610351525247097, -0.0610351525247097, -11.0, 25.0, 38.0
1037, 0.0487060546875, -0.0823974609375, 0.9971923828125, -0.1831054538488388, 0.0610351525247097, -0.1220703050494194, -11.0, 25.0, 38.0
1055, 0.048095703125, -0.0841064453125, 0.997802734375, -0.1220703050494194, 0.0, -0.1220703050494194, -9.0, 24.0, 41.0
1074, 0.047607421875, -0.0836181640625, 0.9962158203125, -0.1220703050494194, 0.0, -0.1220703050494194, -9.0, 24.0, 41.0
1089, 0.0478515625, -0.083251953125, 0.9971923828125, -0.1220703050494194, 0.0, -0.1220703050494194, -9.0, 24.0, 41.0
1106, 0.0477294921875, -0.083251953125, 0.997314453125, -0.1220703050494194, 0.0, -0.1220703050494194, -9.0, 24.0, 41.0
1129, 0.0462646484375, -0.083740234375, 0.9967041015625, -0.1220703050494194, 0.0, -0.1220703050494194, -9.0, 24.0, 41.0
1147, 0.04638671875, -0.085205078125, 0.9962158203125, -0.0610351525247097, 0.1220703050494194, -0.1831054538488388, -11.0, 24.0, 40.0
1165, 0.0491943359375, -0.085205078125, 0.99853515625, -0.0610351525247097, 0.0610351525247097, 0.0, -11.0, 24.0, 40.0
1186, 0.049560546875, -0.0848388671875, 0.99755859375, -0.1831054538488388, 0.0, 0.0, -11.0, 24.0, 40.0
1204, 0.04833984375, -0.0823974609375, 0.99560546875, -0.1831054538488388, 0.0610351525247097, -0.0610351525247097, -11.0, 24.0, 40.0
1224, 0.047607421875, -0.082275390625, 0.9952392578125, -0.0610351525247097, 0.0610351525247097, -0.0610351525247097, -11.0, 24.0, 40.0
1239, 0.046630859375, -0.084228515625, 0.9974365234375, -0.0610351525247097, 0.0, -0.0610351525247097, -12.0, 23.0, 38.0
1256, 0.046630859375, -0.0850830078125, 0.9971923828125, -0.1831054538488388, 0.0, -0.0610351525247097, -12.0, 23.0, 38.0
1276, 0.04736328125, -0.08447265625, 0.99658203125, -0.1220703050494194, 0.0, -0.0610351525247097, -12.0, 23.0, 38.0
1294, 0.0478515625, -0.08349609375, 0.99755859375, -0.1220703050494194, 0.0610351525247097, -0.0610351525247097, -12.0, 23.0, 38.0
1313, 0.0494384765625, -0.082763671875, 0.9969482421875, -0.1220703050494194, 0.0610351525247097, -0.0610351525247097, -12.0, 23.0, 38.0
1327, 0.048095703125, -0.083251953125, 0.99560546875, -0.0610351525247097, 0.0, -0.0610351525247097, -12.0, 23.0, 38.0
1344, 0.047607421875, -0.083740234375, 0.99609375, -0.1220703050494194, 0.0, -0.0610351525247097, -12.0, 26.0, 38.0
1366, 0.0469970703125, -0.0838623046875, 0.9969482421875, -0.0610351525247097, 0.0, -0.1220703050494194, -12.0, 26.0, 38.0
1384, 0.0469970703125, -0.0855712890625, 0.9962158203125, -0.1220703050494194, 0.0, -0.0610351525247097, -12.0, 26.0, 38.0
1404, 0.0484619140625, -0.0849609375, 0.998046875, -0.1220703050494194, -0.0610351525247097, -0.0610351525247097, -12.0, 26.0, 38.0
1419, 0.050537109375, -0.0833740234375, 0.99658203125, -0.1831054538488388, -0.0610351525247097, -0.0610351525247097, -12.0, 26.0, 38.0
1436, 0.04931640625, -0.082275390625, 0.995361328125, -0.1831054538488388, 0.0610351525247097, -0.0610351525247097, -11.0, 24.0, 40.0
1457, 0.0484619140625, -0.082763671875, 0.9970703125, -0.2441406100988388, 0.0610351525247097, -0.1220703050494194, -11.0, 24.0, 40.0
